Status,Group,Channel Name,URL,Reason,LatencyMs
Dead,"BR – 24H INFANTIL","[24H] TV QUACK O PATO DONALD E SEUS SOBRINHOS","http://tjtor8411.com:80/Osiel123/Felicidade321/137116.ts","No data (insufficient stream data: 235 bytes)",590
Dead,"BR – 24H INFANTIL","[24H] URSINHOS CARINHOSOS E SEUS PRIMOS","http://tjtor8411.com:80/Osiel123/Felicidade321/151623.ts","No data (insufficient stream data: 235 bytes)",1233
Dead,"BR – 24H INFANTIL","[24H] YU-GI-OH - DUEL MONSTERS [S01]","http://tjtor8411.com:80/Osiel123/Felicidade321/138012.ts","No data (insufficient stream data: 235 bytes)",444
Dead,"BR – 24H INFANTIL","[24H] YU-GI-OH - DUEL MONSTERS [S02]","http://tjtor8411.com:80/Osiel123/Felicidade321/138013.ts","No data (insufficient stream data: 235 bytes)",539
Dead,"BR – 24H INFANTIL","[24H] YU-GI-OH - DUEL MONSTERS [S03]","http://tjtor8411.com:80/Osiel123/Felicidade321/138014.ts","No data (insufficient stream data: 235 bytes)",369
Dead,"BR – 24H INFANTIL","[24H] YU-GI-OH - DUEL MONSTERS [S04]","http://tjtor8411.com:80/Osiel123/Felicidade321/138015.ts","No data (insufficient stream data: 235 bytes)",586
Dead,"BR – 24H INFANTIL","[24H] YU-GI-OH - DUEL MONSTERS [S05]","http://tjtor8411.com:80/Osiel123/Felicidade321/138016.ts","No data (insufficient stream data: 235 bytes)",442
Alive,"BR – 24H INFANTIL","AS TARTARUGAS NINJA","https://jmp2.uk/plu-63dd5c904e83e700088fb68a.m3u8","",723
Alive,"BR – 24H INFANTIL","AVATAR: A LENDA DE AANG","https://jmp2.uk/plu-6759eeb1bd523200083b4f29.m3u8","",699
Alive,"BR – 24H INFANTIL","BEYBLADE","https://jmp2.uk/plu-633dc392e0282400071b0d39.m3u8","",906
Alive,"BR – 24H INFANTIL","BOB ESPONJA CALÇA QUADRADA","https://jmp2.uk/plu-62545c0b002f4b0007688b61.m3u8","",755
Alive,"BR – 24H INFANTIL","BORUTO: NARUTO NEXT GENERATIONS","https://jmp2.uk/plu-656f389c3944b60008e5bdab.m3u8","",761
Alive,"BR – 24H INFANTIL","COCORICÓ","https://jmp2.uk/plu-62d969fd8451a30007f0fd94.m3u8","",1646
Alive,"BR – 24H INFANTIL","D.P.A","https://dfr80qz435crc.cloudfront.net/EFGH/Amagi/Globo/DPA_Fast_BR/DPA_Fast.m3u8","",507
Alive,"BR – 24H INFANTIL","DEATH NOTE","https://jmp2.uk/plu-625464a945b6a200079257d1.m3u8","",1415
Alive,"BR – 24H INFANTIL","HUNTER X HUNTER","https://jmp2.uk/plu-65d9167818036500080e8780.m3u8","",3276
Alive,"BR – 24H INFANTIL","INUYASHA BR","https://jmp2.uk/plu-66b26681d2d50d00083abe8b.m3u8","",846
Alive,"BR – 24H INFANTIL","JOJO'S BIZARRE ADVENTURE","https://jmp2.uk/plu-66c7982f6838ee00085f0d24.m3u8","",1358
Alive,"BR – 24H INFANTIL","NARUTO","https://jmp2.uk/plu-5f6df5a173d7340007c559f7.m3u8","",809
Alive,"BR – 24H INFANTIL","NARUTO SHIPPUDEN","https://jmp2.uk/plu-64c92f965580090008084968.m3u8","",759
Dead,"BR – 24H INFANTIL","NICKONLINE BOB ESPONJA","https://bob.x1colegal.com/hls/stream.m3u8","HTTP 530",492
Geoblocked,"BR – 24H INFANTIL","OGGY E AS BARATAS TONTAS","https://jmp2.uk/plu-63221bafdc6e110007b50270.m3u8","HTTP 403",2191
Alive,"BR – 24H INFANTIL","ONE PIECE","https://jmp2.uk/plu-624b1c8d4321e200073ee421.m3u8","",696
Alive,"BR – 24H INFANTIL","OS PADRINHOS MÁGICOS","https://jmp2.uk/plu-63221e41af69b500076f84e7.m3u8","",816
Alive,"BR – 24H INFANTIL","OS SMURFS","https://jmp2.uk/plu-68b88ae1943f6fb1fb2ad749.m3u8","",995
Alive,"BR – 24H INFANTIL","PATRULHA CANINA","https://jmp2.uk/plu-63eba189c111bc0008ff59c5.m3u8","",726
Alive,"BR – 24H INFANTIL","POKÉMON","https://jmp2.uk/plu-687007a8ee4155e89a8f6d67.m3u8","",783
Geoblocked,"BR – 24H INFANTIL","POPEYE","https://jmp2.uk/plu-677d93f37bffa600080795e7.m3u8","HTTP 403",1673
Alive,"BR – 24H INFANTIL","TURMA DA MÔNICA","https://jmp2.uk/plu-5f997e44949bc70007a6941e.m3u8","",735
Alive,"BR – 24H INFANTIL","YU-GI-OH","https://jmp2.uk/plu-63988a50be012600070f5db3.m3u8","",1307
Dead,"BR – 24H INFANTIL","🔴DRAGON BALL GT 24H","http://15.235.9.200:14888/","Connection refused",342
Alive,"BR – 24H INFANTIL","🔴DRAGON BALL Z 24","http://15.235.9.200:14885/","",612
Dead,"BR – REALITIES","[US] TRUTV","http://up.kiwi/351921603109/34939156/1260927","HTTP 503",3405
Dead,"BR – REALITIES","TRU TV H265","http://up.kiwi/351921603109/34939156/1323","HTTP 502",3353
Dead,"BR – REALITIES","TRU TV HD","http://up.kiwi/351921603109/34939156/1324","HTTP 404",1891
Dead,"BR – REALITIES","TRU TV SD","http://up.kiwi/351921603109/34939156/1325","HTTP 404",2254
Dead,"BR – GLOBO","GLOBO PR RPC","http://up.kiwi/351921603109/34939156/295918","HTTP 503",2312
Dead,"BR – GLOBO","GLOBO PR RPC CASCAVEL HD","http://up.kiwi/351921603109/34939156/296798","HTTP 502",2739
Dead,"BR – GLOBO","GLOBO PR RPC CURITIBA FHD","http://up.kiwi/351921603109/34939156/296799","HTTP 503",2717
Dead,"BR – GLOBO","GLOBO PR RPC CURITIBA HD","http://up.kiwi/351921603109/34939156/296800","HTTP 503",1603
Dead,"BR – GLOBO","GLOBO PR RPC CURITIBA SD","http://up.kiwi/351921603109/34939156/296801","HTTP 503",2293
Dead,"BR – GLOBO","GLOBO PR RPC FOZ DO IGUAÇU FHD","http://up.kiwi/351921603109/34939156/296802","HTTP 502",3059
Dead,"BR – GLOBO","GLOBO PR RPC LONDRINA HD","http://up.kiwi/351921603109/34939156/296803","HTTP 503",2300
Dead,"BR – GLOBO","GLOBO PR RPC LONDRINA SD","http://up.kiwi/351921603109/34939156/295826","HTTP 503",2267
Dead,"BR – GLOBO","GLOBO PR RPC MARINGÁ FHD","http://up.kiwi/351921603109/34939156/296804","HTTP 404",1571
Alive,"BR – GLOBO","GLOBO PR RPC MARINGÁ HD","http://up.kiwi/351921603109/34939156/296805","",2378
Alive,"BR – GLOBO","GLOBO PR RPC PARANAVAÍ HD","http://up.kiwi/351921603109/34939156/296806","",2678
Alive,"BR – GLOBO","GLOBO PR RPC PONTA GROSSA FHD","http://up.kiwi/351921603109/34939156/296807","",2775
Dead,"BR – GLOBO","GLOBO PR RPC PONTA GROSSA HD","http://up.kiwi/351921603109/34939156/296808","HTTP 503",2248
Dead,"BR – GLOBO","GLOBO PR RPC PONTA GROSSA SD","http://up.kiwi/351921603109/34939156/296809","HTTP 502",3432
Dead,"BR – GLOBO","GLOBO RPC CASCAVEL FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/133058.ts","No data (insufficient stream data: 235 bytes)",478
Dead,"BR – GLOBO","GLOBO RPC CASCAVEL FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/133058.ts","No data (insufficient stream data: 235 bytes)",468
Dead,"BR – GLOBO","GLOBO RPC CASCAVEL HD","http://tjtor8411.com:80/Osiel123/Felicidade321/133059.ts","No data (insufficient stream data: 235 bytes)",414
Dead,"BR – GLOBO","GLOBO RPC CASCAVEL HD [2]","http://tjtor8411.com:80/010794/FXz1sY/133059.ts","No data (insufficient stream data: 235 bytes)",469
Dead,"BR – GLOBO","GLOBO RPC CASCAVEL SD","http://tjtor8411.com:80/Osiel123/Felicidade321/133060.ts","No data (insufficient stream data: 235 bytes)",509
Dead,"BR – GLOBO","GLOBO RPC CASCAVEL SD [2]","http://tjtor8411.com:80/010794/FXz1sY/133060.ts","No data (insufficient stream data: 235 bytes)",574
Dead,"BR – GLOBO","GLOBO RPC LONDRINA FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/133061.ts","No data (insufficient stream data: 235 bytes)",506
Dead,"BR – GLOBO","GLOBO RPC LONDRINA FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/133061.ts","No data (insufficient stream data: 235 bytes)",461
Dead,"BR – GLOBO","GLOBO RPC LONDRINA HD","http://tjtor8411.com:80/Osiel123/Felicidade321/133062.ts","No data (insufficient stream data: 235 bytes)",518
Dead,"BR – GLOBO","GLOBO RPC LONDRINA HD [2]","http://tjtor8411.com:80/010794/FXz1sY/133062.ts","No data (insufficient stream data: 235 bytes)",446
Dead,"BR – GLOBO","GLOBO RPC LONDRINA SD","http://tjtor8411.com:80/Osiel123/Felicidade321/133063.ts","No data (insufficient stream data: 235 bytes)",908
Dead,"BR – GLOBO","GLOBO RPC LONDRINA SD [2]","http://tjtor8411.com:80/010794/FXz1sY/133063.ts","No data (insufficient stream data: 235 bytes)",596
Dead,"BR – GLOBO","GLOBO RPC PARANAVAI FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/72028.ts","No data (insufficient stream data: 235 bytes)",528
Dead,"BR – GLOBO","GLOBO RPC PARANAVAI FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/72028.ts","No data (insufficient stream data: 235 bytes)",484
Dead,"BR – GLOBO","GLOBO RPC PARANAVAI HD","http://tjtor8411.com:80/Osiel123/Felicidade321/131170.ts","No data (insufficient stream data: 235 bytes)",483
Dead,"BR – GLOBO","GLOBO RPC PARANAVAI HD [2]","http://tjtor8411.com:80/010794/FXz1sY/131170.ts","No data (insufficient stream data: 235 bytes)",440
Dead,"BR – GLOBO","GLOBO RPC PARANAVAI SD","http://tjtor8411.com:80/Osiel123/Felicidade321/131197.ts","No data (insufficient stream data: 235 bytes)",501
Dead,"BR – GLOBO","GLOBO RPC PARANAVAI SD [2]","http://tjtor8411.com:80/010794/FXz1sY/131197.ts","No data (insufficient stream data: 235 bytes)",421
Dead,"BR – GLOBO","GLOBO RPC TV CURITIBA FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/131199.ts","No data (insufficient stream data: 235 bytes)",533
Dead,"BR – GLOBO","GLOBO RPC TV CURITIBA FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/131199.ts","No data (insufficient stream data: 235 bytes)",531
Dead,"BR – GLOBO","GLOBO RPC TV CURITIBA HD","http://tjtor8411.com:80/Osiel123/Felicidade321/72626.ts","No data (insufficient stream data: 235 bytes)",520
Dead,"BR – GLOBO","GLOBO RPC TV CURITIBA HD [2]","http://tjtor8411.com:80/010794/FXz1sY/72626.ts","No data (insufficient stream data: 235 bytes)",504
Dead,"BR – GLOBO","GLOBO RPC TV CURITIBA SD","http://tjtor8411.com:80/Osiel123/Felicidade321/131127.ts","No data (insufficient stream data: 235 bytes)",449
Dead,"BR – GLOBO","GLOBO RPC TV CURITIBA SD [2]","http://tjtor8411.com:80/010794/FXz1sY/131127.ts","No data (insufficient stream data: 235 bytes)",489
Dead,"BR – GLOBO","GLOBO RPC TV FOZ DO IGUACU FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/131149.ts","No data (insufficient stream data: 235 bytes)",612
Dead,"BR – GLOBO","GLOBO RPC TV FOZ DO IGUACU FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/131149.ts","No data (insufficient stream data: 235 bytes)",484
Dead,"BR – GLOBO","GLOBO RPC TV FOZ DO IGUACU HD","http://tjtor8411.com:80/Osiel123/Felicidade321/72033.ts","No data (insufficient stream data: 235 bytes)",500
Dead,"BR – GLOBO","GLOBO RPC TV FOZ DO IGUACU HD [2]","http://tjtor8411.com:80/010794/FXz1sY/72033.ts","No data (insufficient stream data: 235 bytes)",457
Dead,"BR – GLOBO","GLOBO RPC TV FOZ DO IGUACU SD","http://tjtor8411.com:80/Osiel123/Felicidade321/131206.ts","No data (insufficient stream data: 235 bytes)",554
Dead,"BR – GLOBO","GLOBO RPC TV FOZ DO IGUACU SD [2]","http://tjtor8411.com:80/010794/FXz1sY/131206.ts","No data (insufficient stream data: 235 bytes)",504
Dead,"BR – GLOBO","GLOBO RPC TV MARINGA FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/131101.ts","No data (insufficient stream data: 235 bytes)",588
Dead,"BR – GLOBO","GLOBO RPC TV MARINGA FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/131101.ts","No data (insufficient stream data: 235 bytes)",410
Dead,"BR – GLOBO","GLOBO RPC TV MARINGA HD","http://tjtor8411.com:80/Osiel123/Felicidade321/96888.ts","No data (insufficient stream data: 235 bytes)",424
Dead,"BR – GLOBO","GLOBO RPC TV MARINGA HD [2]","http://tjtor8411.com:80/010794/FXz1sY/96888.ts","No data (insufficient stream data: 235 bytes)",400
Dead,"BR – GLOBO","GLOBO RPC TV MARINGA SD","http://tjtor8411.com:80/Osiel123/Felicidade321/131125.ts","No data (insufficient stream data: 235 bytes)",449
Dead,"BR – GLOBO","GLOBO RPC TV MARINGA SD [2]","http://tjtor8411.com:80/010794/FXz1sY/131125.ts","No data (insufficient stream data: 235 bytes)",417
Dead,"BR – GLOBO","GLOBO RPC TV PONTA GROSSA FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/131133.ts","No data (insufficient stream data: 235 bytes)",819
Dead,"BR – GLOBO","GLOBO RPC TV PONTA GROSSA FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/131133.ts","No data (insufficient stream data: 235 bytes)",507
Dead,"BR – GLOBO","GLOBO RPC TV PONTA GROSSA HD","http://tjtor8411.com:80/Osiel123/Felicidade321/72037.ts","No data (insufficient stream data: 235 bytes)",531
Dead,"BR – GLOBO","GLOBO RPC TV PONTA GROSSA HD [2]","http://tjtor8411.com:80/010794/FXz1sY/72037.ts","No data (insufficient stream data: 235 bytes)",466
Dead,"BR – GLOBO","GLOBO RPC TV PONTA GROSSA SD","http://tjtor8411.com:80/Osiel123/Felicidade321/131189.ts","No data (insufficient stream data: 235 bytes)",475
Dead,"BR – GLOBO","GLOBO RPC TV PONTA GROSSA SD [2]","http://tjtor8411.com:80/010794/FXz1sY/131189.ts","No data (insufficient stream data: 235 bytes)",493
Alive,"BR – GLOBO","GLOBO SC NSC TV BLUMENAU FHD","http://up.kiwi/351921603109/34939156/296783","",2701
Alive,"BR – GLOBO","GLOBO SC NSC TV BLUMENAU HD","http://up.kiwi/351921603109/34939156/296784","",2358
Dead,"BR – GLOBO","GLOBO SC NSC TV CENTRO-OESTE FHD","http://up.kiwi/351921603109/34939156/296779","HTTP 502",3105
Dead,"BR – GLOBO","GLOBO SC NSC TV CHAPECÓ FHD","http://up.kiwi/351921603109/34939156/296785","HTTP 503",1936
Dead,"BR – GLOBO","GLOBO SC NSC TV CRICIÚMA FHD","http://up.kiwi/351921603109/34939156/296786","HTTP 503",2517
Dead,"BR – GLOBO","GLOBO SC NSC TV FLORIANÓPOLIS FHD","http://up.kiwi/351921603109/34939156/296780","HTTP 502",2620
Dead,"BR – GLOBO","GLOBO SC NSC TV FLORIANÓPOLIS HD","http://up.kiwi/351921603109/34939156/296781","HTTP 503",1519
Alive,"BR – GLOBO","GLOBO SC NSC TV FLORIANÓPOLIS SD","http://up.kiwi/351921603109/34939156/296782","",2813
Alive,"BR – GLOBO","GLOBO SC NSC TV JOINVILLE FHD","http://up.kiwi/351921603109/34939156/296787","",3685
Dead,"BR – SBT","SBT PR FOZ DO IGUAÇU HD","http://up.kiwi/351921603109/34939156/296878","HTTP 404",1765
Dead,"BR – SBT","SBT PR HD","http://up.kiwi/351921603109/34939156/296865","HTTP 503",1789
Alive,"BR – SBT","SBT PR LONDRINA HD","http://up.kiwi/351921603109/34939156/296882","",3685
Alive,"BR – SBT","SBT PR MARINGÁ HD","http://up.kiwi/351921603109/34939156/296884","",3214
Alive,"BR – BAND","BAND PR FHD","http://up.kiwi/351921603109/34939156/296917","",3338
Alive,"BR – BAND","BAND PR SD","http://up.kiwi/351921603109/34939156/122","",2920
Dead,"BR – BAND","BAND RS FHD","http://up.kiwi/351921603109/34939156/296921","HTTP 503",2032
Dead,"BR – BAND","BAND RS PORTO ALEGRE SD","http://up.kiwi/351921603109/34939156/131","HTTP 503",1686
Dead,"BR – BAND","BAND SC BARRIGA VERDE FHD","http://up.kiwi/351921603109/34939156/296932","HTTP 503",1679
Dead,"BR – RECORD","RECORD PR FHD","http://up.kiwi/351921603109/34939156/296670","HTTP 404",1397
Alive,"BR – RECORD","RECORD RS FHD","http://up.kiwi/351921603109/34939156/296677","",3817
Alive,"BR – RECORD","RECORD RS HD","http://up.kiwi/351921603109/34939156/296678","",3581
Dead,"BR – RECORD","RECORD SC FLORIANÓPOLIS","http://up.kiwi/351921603109/34939156/296628","HTTP 404",1869
Dead,"BR – RECORD","RECORDTV PARANAIBA DE UBERLANDIA FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/218796.ts","No data (insufficient stream data: 235 bytes)",533
Dead,"BR – RECORD","RECORDTV PARANAIBA DE UBERLANDIA HD","http://tjtor8411.com:80/Osiel123/Felicidade321/218797.ts","No data (insufficient stream data: 235 bytes)",605
Dead,"BR – RECORD","RECORDTV PARANAIBA UBERLANDIA SD","http://tjtor8411.com:80/Osiel123/Felicidade321/349916.ts","No data (insufficient stream data: 235 bytes)",389
Geoblocked,"BR – ABERTOS","ABC BRASIL","https://stmv1.srvstm.com/victor7513/victor7513/playlist.m3u8","HTTP 403",397
Dead,"BR – ABERTOS","CNT SD","http://up.kiwi/351921603109/34939156/276","HTTP 503",2647
Alive,"BR – ABERTOS","COM BRASIL","https://br5093.streamingdevideo.com.br/abc/abc/playlist.m3u8","",1801
Alive,"BR – ABERTOS","COM BRASIL [2]","https://dfr80qz435crc.cloudfront.net/EFGH/Amagi/NewCo/New_Brasil_BR/New_Brasil.m3u8","",692
Dead,"BR – ABERTOS","CULTURA [H265 ]","http://tjtor8411.com:80/Osiel123/Felicidade321/71852.ts","No data (insufficient stream data: 235 bytes)",636
Dead,"BR – ABERTOS","CULTURA [H265 ] [2]","http://tjtor8411.com:80/010794/FXz1sY/71852.ts","No data (insufficient stream data: 235 bytes)",603
Alive,"BR – ABERTOS","CULTURA FAST","https://fpa-gateway.tvcultura.com.br:8181/memfs/606caef0-a290-413d-9f1f-8fcdb3a73831.m3u8","",1769
Dead,"BR – ABERTOS","CULTURA FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/71851.ts","No data (insufficient stream data: 235 bytes)",634
Dead,"BR – ABERTOS","CULTURA FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/71851.ts","No data (insufficient stream data: 235 bytes)",677
Dead,"BR – ABERTOS","CULTURA H265","http://tjtor8411.com:80/Osiel123/Felicidade321/103513.ts","No data (insufficient stream data: 235 bytes)",667
Dead,"BR – ABERTOS","CULTURA H265 [2]","http://tjtor8411.com:80/010794/FXz1sY/103513.ts","No data (insufficient stream data: 235 bytes)",649
Dead,"BR – ABERTOS","CULTURA HD","http://tjtor8411.com:80/Osiel123/Felicidade321/71853.ts","No data (insufficient stream data: 235 bytes)",557
Dead,"BR – ABERTOS","CULTURA HD [2]","http://tjtor8411.com:80/010794/FXz1sY/71853.ts","No data (insufficient stream data: 235 bytes)",629
Geoblocked,"BR – ABERTOS","CULTURA PARA","http://170.84.165.204/CANAL_21_HD/index.m3u8","HTTP 403",348
Dead,"BR – ABERTOS","CULTURA PARÁ","http://www.portalcultura.com.br/playerhtml/funtelpa/tv_funtelpa/playlist.m3u8","Timeout",24189
Dead,"BR – ABERTOS","CULTURA SD","http://tjtor8411.com:80/Osiel123/Felicidade321/71854.ts","No data (insufficient stream data: 235 bytes)",550
Dead,"BR – ABERTOS","CULTURA SD [2]","http://tjtor8411.com:80/010794/FXz1sY/71854.ts","No data (insufficient stream data: 235 bytes)",529
Alive,"BR – ABERTOS","FUTURA","http://168.197.104.22/FUTURA/index.m3u8","",1127
Alive,"BR – ABERTOS","FUTURA [2]","http://170.83.49.66:8083/FUTURAHD/index.m3u8","",1305
Dead,"BR – ABERTOS","FUTURA [H265 ]","http://tjtor8411.com:80/Osiel123/Felicidade321/71963.ts","No data (insufficient stream data: 235 bytes)",827
Dead,"BR – ABERTOS","FUTURA [H265 ] [2]","http://tjtor8411.com:80/010794/FXz1sY/71963.ts","No data (insufficient stream data: 235 bytes)",541
Dead,"BR – ABERTOS","FUTURA FHD","http://up.kiwi/351921603109/34939156/305213","HTTP 503",1664
Dead,"BR – ABERTOS","FUTURA FHD [2]","http://tjtor8411.com:80/Osiel123/Felicidade321/71962.ts","No data (insufficient stream data: 235 bytes)",527
Dead,"BR – ABERTOS","FUTURA FHD [3]","http://tjtor8411.com:80/010794/FXz1sY/71962.ts","No data (insufficient stream data: 235 bytes)",509
Dead,"BR – ABERTOS","FUTURA H265","http://tjtor8411.com:80/Osiel123/Felicidade321/103499.ts","No data (insufficient stream data: 235 bytes)",543
Dead,"BR – ABERTOS","FUTURA H265 [2]","http://tjtor8411.com:80/010794/FXz1sY/103499.ts","No data (insufficient stream data: 235 bytes)",493
Dead,"BR – ABERTOS","FUTURA HD","http://up.kiwi/351921603109/34939156/305214","HTTP 503",2267
Dead,"BR – ABERTOS","FUTURA HD [2]","http://tjtor8411.com:80/Osiel123/Felicidade321/71964.ts","No data (insufficient stream data: 235 bytes)",565
Dead,"BR – ABERTOS","FUTURA HD [3]","http://tjtor8411.com:80/010794/FXz1sY/71964.ts","No data (insufficient stream data: 235 bytes)",544
Dead,"BR – ABERTOS","FUTURA SD","http://up.kiwi/351921603109/34939156/530","HTTP 404",1573
Dead,"BR – ABERTOS","FUTURA SD [2]","http://tjtor8411.com:80/Osiel123/Felicidade321/71965.ts","No data (insufficient stream data: 235 bytes)",552
Dead,"BR – ABERTOS","FUTURA SD [3]","http://tjtor8411.com:80/010794/FXz1sY/71965.ts","No data (insufficient stream data: 235 bytes)",527
Alive,"BR – ABERTOS","NGT","https://isaocorp.cloudecast.com/ngt/index.m3u8?ManoTV","",1587
Alive,"BR – ABERTOS","NTV","https://cdn.livespanel.com/nossatv/nossatv/playlist.m3u8","",2422
Alive,"BR – ABERTOS","RBATV","https://cdn.live.br1.jmvstream.com/w/LVW-15748/LVW15748_Yed7yzLuRC/playlist.m3u8","",514
